 accX_mean, accX_std_deviation, accX_variance, accX_median, accX_min, accX_max, accX_add, accY_mean, accY_std_deviation, accY_variance, accY_median, accY_min, accY_max, accY_add, accZ_mean, accZ_std_deviation, accZ_variance, accZ_median, accZ_min, accZ_max, accZ_add, average_resultant_acceleration,class
9600.0,1005.1260617454907,1010278.4,10096.0,7632,10352,787.2,-313.6,7587.945640290262,57576919.04,-1952.0,-12768,8480,6337.280000000002,32640.0,0.0,0.0,32640.0,32640,32640,0.0,34023.9319444417,Shake
-7075.2,6772.483810242738,45866536.96,-8096.0,-17600,2576,5583.36,-8150.4,487.78749471465545,237936.64,-8096.0,-8672,-7328,398.07999999999987,14227.2,11827.952357022748,139900456.95999998,13360.0,-1632,31760,10192.64,17857.790877933363,Shake
-18192.0,830.6450505480666,689971.2,-18560.0,-19104,-16784,736.0,672.0,4413.680550289067,19480576.0,720.0,-5168,7296,3737.6,-21766.4,9404.394411125046,88442634.24,-21952.0,-32576,-8992,8337.92,28375.634212471803,Shake
-22604.8,3149.382060023839,9918607.36,-21744.0,-27488,-19456,2863.36,19443.2,5552.994954076585,30835752.96,20512.0,12304,26768,5058.56,-32460.8,326.4000000000001,106536.96000000002,-32624.0,-32624,-31808,261.12000000000046,44076.280990119856,Shake
-31308.8,1437.3807289650158,2066063.3600000003,-32080.0,-32624,-29040,1347.84,-14073.6,13792.395725181323,190230179.84000003,-16752.0,-31280,4928,12564.48,12636.8,22558.906980614112,508904284.16,26368.0,-22192,32640,21418.24,36578.626117447326,Shake
-8755.2,5470.300554814151,29924188.16000001,-6528.0,-17552,-3344,5015.04,3897.6,11947.244462218057,142736650.24,5088.0,-14688,20544,9959.68,32640.0,0.0,0.0,32640.0,32640,32640,0.0,34017.8543238694,Shake
-17747.2,6043.099813837265,36519055.36,-16768.0,-25264,-8400,5213.440000000001,-10540.8,4747.18031677753,22535720.96,-11776.0,-16368,-2528,4016.64,1305.6,18995.33207501253,360822640.64,2400.0,-27520,27952,15886.079999999998,20682.750393504244,Shake
-21782.4,1403.797364294434,1970647.04,-21264.0,-23984,-20128,1274.8800000000006,19939.2,13205.525728269966,174385909.76000002,26704.0,2144,32640,12719.36,-32560.0,120.15989347531895,14438.399999999998,-32624.0,-32624,-32320,96.0,43956.77702470917,Shake
-31763.2,1022.9694814607127,1046466.56,-32240.0,-32608,-29792,788.4799999999997,-1177.6,20890.186266283028,436399882.24000007,-5056.0,-28736,30272,18362.88,-8400.0,24191.989417987104,585252352.0,-14592.0,-32624,31440,21369.6,32876.24698775698,Shake
-12979.2,11688.577234206052,136622837.76,-10496.0,-32624,0,10039.04,-5696.0,15383.764948802358,236660224.00000003,176.0,-31376,9408,13804.8,32627.2,25.6,655.3600000000001,32640.0,32576,32640,20.479999999999567,35572.99858713066,Shake
-11248.0,7754.624117260616,60134195.2,-13312.0,-22016,288,6803.2,-12553.6,2240.0365711300337,5017763.840000002,-12192.0,-15584,-9680,2027.52,8982.4,18232.794647009,332434800.64,10304.0,-15136,32640,16261.12,19099.578181729565,Shake
-19808.0,1838.287899106122,3379302.4,-20480.0,-22064,-17440,1728.0,11468.8,16446.650216989474,270492303.36,6048.0,-6752,32448,15541.759999999998,-32057.6,1054.6221313816625,1112227.84,-32624.0,-32624,-29952,842.2400000000009,39390.099710460236,Shake
-30134.4,2939.7639088879228,8642211.84,-31952.0,-32384,-24704,2494.72,8051.2,18254.0420334785,333210050.55999994,7824.0,-16528,32640,15927.04,-16060.8,17792.757969466114,316582236.15999985,-23152.0,-32624,13408,16087.040000000005,35083.51723302554,Shake
-24419.2,7639.2478792090515,58358108.15999999,-24064.0,-32624,-12640,6563.839999999998,-1833.6,27501.87049347735,756352880.64,-5568.0,-32560,30128,25281.28,32489.6,285.0695353768972,81264.64000000001,32640.0,31920,32640,227.84000000000088,40684.561270339385,Shake
-13337.6,4648.407279918574,21607690.24,-13248.0,-19232,-7568,4139.52,-8928.0,9639.210590084649,92914380.8,-11408.0,-16928,9776,7481.6,11548.8,18244.935191992325,332877660.16,14720.0,-16320,32640,16266.240000000002,19773.10140569759,Shake
-13142.4,2353.438471683507,5538672.6400000015,-11728.0,-17696,-11568,1825.28,4784.0,14405.119090101267,207507456.0,-2272.0,-7840,30224,12652.8,-31961.6,1277.341238667256,1631600.64,-32624.0,-32624,-29408,1021.4400000000007,34887.72288814505,Shake
-21737.6,7611.444688099626,57934090.24,-18864.0,-32448,-11680,6974.719999999998,8665.6,17843.82839639521,318402211.84000003,8672.0,-17424,32496,15207.679999999997,-21779.2,16222.82725544472,263180124.1600001,-32624.0,-32624,9216,13013.76,31967.943783734354,Shake
-25388.8,8570.442378313968,73452482.55999999,-30080.0,-32624,-10112,7517.44,-4320.0,21217.872617206467,450198118.4,4816.0,-31280,22032,20025.6,32304.0,625.1067108902288,390758.4000000001,32640.0,31056,32640,499.2,41313.46005165871,Shake
-13852.8,4622.038615156735,21363240.96,-14256.0,-19968,-6848,3971.84,-12761.6,4411.796260028335,19463946.24,-15344.0,-16560,-4704,3777.28,10784.0,17982.761523192148,323379712.0,8384.0,-14672,32640,16057.6,21703.759084545694,Shake
-22732.8,1126.0817732296355,1268060.16,-22720.0,-24576,-21040,783.3599999999999,10748.8,17620.68137615569,310488412.16,9392.0,-11648,32400,15880.959999999995,-30742.4,3413.945611751892,11655024.64,-32608.0,-32624,-23936,2722.559999999999,39716.64707701293,Shake
-30672.0,3808.725981217341,14506393.6,-32624.0,-32624,-23056,3046.4,10435.2,16985.364881567897,288502620.16,7104.0,-11200,32640,15543.04,-20150.4,15245.713490683209,232431779.84,-29104.0,-32624,6704,13560.320000000003,38153.68400561078,Shake
-23196.8,8743.998682525062,76457512.96000001,-22784.0,-32624,-8416,7080.960000000001,-20099.2,13051.72243652155,170347458.56000003,-25488.0,-32576,1584,11804.16,32345.6,549.673939713354,302141.43999999994,32640.0,31248,32640,439.0400000000008,44590.43855177924,Shake
-8889.6,6031.848061746914,36383191.04000001,-6064.0,-18560,-2976,5579.52,-13654.4,5579.203441352538,31127511.040000007,-13664.0,-19840,-3584,4075.52,18512.0,14239.798650261875,202771865.6,23136.0,-4912,32640,12755.2,24660.93614443701,Shake
-19084.8,1102.2780774378123,1215016.9600000002,-19840.0,-20016,-17328,1040.64,5120.0,15284.447520273672,233614336.0,-848.0,-11376,30608,13651.2,-28214.4,5516.697910888361,30433955.83999999,-31984.0,-32624,-18752,5029.12,34445.55643911127,Shake
-24860.8,4535.647534806911,20572098.56,-27776.0,-28848,-17168,4151.04,17785.6,16310.97036475758,266047754.24,25968.0,-8576,32640,15111.679999999997,-22652.8,13642.735303449963,186124226.56,-32624.0,-32624,1920,11965.44,38046.50170304755,Shake
-12534.4,8788.720625893167,77241610.24,-8880.0,-27024,-3840,7975.68,-23056.0,8085.843431578426,65380863.99999999,-23792.0,-32304,-10240,6969.6,31852.8,1519.0194732129016,2307420.160000001,32640.0,28816,32640,1214.7200000000005,41270.94846499169,Shake
-7699.2,9480.84667949018,89886453.76,-2064.0,-23072,1920,8791.039999999999,-12419.2,2610.803891524601,6816296.960000001,-11952.0,-15520,-8432,2282.24,14272.0,15609.119795811679,243644620.80000004,15376.0,-10320,32640,13388.8,20425.57693873052,Shake
-23702.4,660.364020824878,436080.64,-24048.0,-24352,-22640,613.1199999999998,11731.2,16587.854911350052,275156930.56000006,8720.0,-6560,32544,15344.640000000005,-31116.8,2727.3763510010863,7438581.760000002,-32608.0,-32624,-25680,2174.7200000000007,40837.23866081055,Shake
-32336.0,536.8947755380005,288256.0,-32624.0,-32624,-31264,428.8,8758.4,16865.094765224418,284431421.44000006,5552.0,-13648,32640,15098.88,-14553.6,22688.134498896117,514751447.04,-27728.0,-32624,26400,19726.08,36525.795535758014,Shake
-21142.4,9672.391588433546,93555159.04,-19648.0,-32624,-7952,8750.08,-10745.6,14348.932024370315,205891850.24,-12528.0,-28960,7328,13025.28,32560.0,152.1262633472603,23142.4,32640.0,32256,32640,121.6,40281.78989469063,Shake
1065.6,4004.9837752480353,16039895.04,2960.0,-6432,4832,3233.28,-1033.6,3432.760381966676,11783843.84,-1296.0,-5104,3792,3060.48,21292.8,10544.965782779953,111196303.35999998,22080.0,6224,32640,9392.64,21344.48791046532,Shake
-4573.333333333333,46.571331190861294,2168.8888888888887,-4568.0,-4640,-4512,40.0,-1602.666666666667,148.21006113696268,21966.22222222221,-1576.0,-1824,-1408,136.0,6546.666666666668,96.627578303965,9336.888888888889,6544.0,6416,6656,93.33333333333331,8145.106670060661,Midair-S
-4572.8,32.633724886993825,1064.96,-4576.0,-4608,-4512,24.31999999999989,-2320.0,236.6702347148876,56012.80000000001,-2288.0,-2640,-2000,211.2,6643.2,173.62764756800686,30146.56,6608.0,6448,6928,151.03999999999996,8391.960800671079,Midair-S
-4300.8,172.74073057620197,29839.36,-4240.0,-4544,-4064,156.16000000000003,-3328.0,348.05057103817535,121139.19999999998,-3360.0,-3872,-2848,288.0,7347.2,142.53476768844857,20316.160000000003,7344.0,7120,7568,99.83999999999996,9140.777454899555,Midair-S
-3401.6,281.0904480767712,79011.84000000003,-3264.0,-3776,-3072,267.52,-4697.6,268.60945627434637,72151.04,-4832.0,-4912,-4192,218.87999999999997,7382.4,122.52281420209054,15011.84,7456.0,7184,7504,113.92000000000007,9388.192482048928,Midair-S
-3126.4,76.80000000000003,5898.2400000000025,-3104.0,-3232,-3008,65.28000000000002,-4076.8,400.6267090447166,160501.76000000007,-4064.0,-4688,-3568,341.7600000000001,6924.8,267.6164419463049,71618.55999999997,7088.0,6464,7184,240.64,8622.501391127751,Midair-S
-3292.8,18.659046063504967,348.16000000000014,-3280.0,-3328,-3280,15.360000000000035,-3174.4,239.38053387859256,57303.04,-3184.0,-3472,-2832,209.92,5792.0,300.1866086286995,90112.0,5840.0,5328,6224,249.6,7380.149808777596,Midair-S
-3427.2,96.21309682158659,9256.959999999995,-3424.0,-3584,-3328,80.63999999999996,-1648.0,815.9058769245386,665702.4,-1712.0,-2672,-496,723.2,4918.4,67.57987866221721,4567.039999999999,4944.0,4832,5008,62.72000000000007,6217.094369558821,Midair-S
-3046.4,472.53935285857415,223293.44,-3376.0,-3488,-2400,459.52,-336.0,138.74869368754432,19251.2,-336.0,-560,-176,115.2,4467.2,296.306867959553,87797.75999999997,4416.0,4160,4944,259.84,5417.501712044031,Midair-S
-2835.2,362.660392102584,131522.55999999994,-2768.0,-3424,-2384,311.04,1792.0,1019.9419591329697,1040281.6,1696.0,416,3184,902.4,4112.0,157.41918561598519,24780.8,4160.0,3808,4240,121.6,5306.426956059981,Midair-S
-3276.8,203.24408970496532,41308.16,-3424.0,-3456,-2976,195.84,3708.8,145.73180847021695,21237.759999999995,3632.0,3568,3936,136.96000000000004,3811.2,231.50844477037984,53596.16,3712.0,3552,4208,202.23999999999995,6246.42786879029,Midair-S
-2803.2,37.04267808892872,1372.1600000000005,-2816.0,-2848,-2752,34.56000000000004,4595.2,333.691114655455,111349.76000000002,4608.0,4160,5136,271.36,4188.8,81.20689625887692,6594.559999999999,4224.0,4096,4304,74.23999999999997,6820.545338900694,Midair-S
-2643.2,212.36044829487437,45096.96,-2768.0,-2848,-2288,194.56000000000003,6179.2,320.54353838441347,102748.16,6352.0,5616,6464,284.16,5100.8,518.3012251577262,268636.16,5136.0,4336,5760,451.84,8437.249523393273,Midair-S
-2102.4,29.67557918558625,880.64,-2096.0,-2144,-2064,26.880000000000013,7161.6,471.4546001472464,222269.44,7104.0,6592,7904,408.32000000000005,6380.8,339.4715893856215,115240.96,6352.0,5920,6928,277.76000000000005,9819.532013288615,Midair-S
-1683.2,209.20267684711877,43765.75999999999,-1776.0,-1920,-1312,175.36,8140.8,135.15975732443442,18268.16,8144.0,7920,8288,112.63999999999996,7760.0,362.3214042807849,131276.8,7776.0,7248,8256,313.6,11372.044094181132,Midair-S
-873.6,127.03637274418692,16138.240000000002,-816.0,-1056,-736,120.32,7705.6,116.08548574218916,13475.84,7760.0,7536,7824,110.07999999999993,8835.2,128.55878033024428,16527.36,8832.0,8624,8976,106.24000000000015,11755.858427184297,Midair-S
-630.4,176.89951950189126,31293.44000000001,-672.0,-832,-320,145.92000000000004,7145.6,281.8180973606911,79421.43999999999,7040.0,6800,7552,261.12000000000006,8585.6,109.26957490536878,11939.84,8640.0,8448,8720,103.67999999999992,11187.918970031917,Midair-S
-102.4,54.116910480920836,2928.640000000001,-64.0,-176,-48,52.48,6080.0,345.3925303187664,119296.0,6080.0,5552,6544,288.0,8665.6,306.532608379598,93962.24,8816.0,8112,8928,263.67999999999995,10586.288732128933,Midair-S
214.4,204.29938815375831,41738.24000000001,192.0,-32,544,174.08,4230.4,852.8225137741147,727306.24,4288.0,2944,5280,741.1200000000001,6966.4,443.0122345940347,196259.84000000003,6736.0,6528,7680,410.88,8153.096373771133,Midair-S
560.0,128.39937694552884,16486.400000000005,640.0,336,672,115.2,2060.8,171.5510419671067,29429.759999999995,1984.0,1872,2368,143.36000000000004,7072.0,240.53274205396653,57856.0,7072.0,6640,7328,179.2,7387.400127243684,Midair-S
364.8,148.17071235571487,21954.559999999994,304.0,256,656,116.48000000000002,624.0,962.0245319117388,925491.2,688.0,-704,1920,844.8,5910.4,278.52870588145845,77578.23999999999,5872.0,5552,6352,238.07999999999996,5954.4339109608045,Midair-S
496.0,194.3851846206392,37785.6,448.0,240,720,179.2,-249.6,388.9810278149823,151306.24000000002,-160.0,-832,224,350.72,6281.6,367.3176282184126,134922.24,6384.0,5648,6672,314.87999999999994,6306.093459504069,Midair-S
1308.8,504.18028521551696,254197.76000000004,1536.0,384,1792,419.84,-1852.8,792.5024668731323,628060.16,-2192.0,-2592,-544,720.64,6713.6,782.1103758421825,611696.64,6672.0,5696,7728,696.32,7086.4836301229125,Midair-S
1196.8,366.73172756116963,134492.16,1008.0,832,1648,354.56,-1104.0,789.4342277859505,623206.4,-1104.0,-2240,-64,678.4,7507.2,138.52710926024554,19189.760000000006,7424.0,7392,7760,119.03999999999996,7681.744468543588,Midair-S
1737.6,423.27182755293313,179159.03999999995,1824.0,1088,2336,359.68,-1190.4,556.9838776840852,310231.04,-1376.0,-1808,-304,504.32,8476.8,684.8598104721871,469032.96,8544.0,7488,9344,605.4400000000003,8734.554605702571,Midair-S
2470.4,140.8,19824.640000000007,2480.0,2288,2640,126.71999999999998,-345.6,429.8732836546138,184791.04000000004,-144.0,-1152,64,344.32,9129.6,237.44776267634109,56381.44,9104.0,8864,9488,209.92000000000007,9464.243851465368,Midair-S
2384.0,96.53186002558948,9318.4,2352.0,2288,2528,89.6,1113.6,418.2829664234488,174960.63999999998,1216.0,464,1664,366.08,10380.8,284.1340528694158,80732.15999999999,10496.0,9872,10672,240.64000000000016,10709.088177804868,Midair-S
2582.4,62.870024654043206,3952.64,2592.0,2512,2672,56.31999999999998,2400.0,477.9690366540494,228454.4,2432.0,1728,3056,416.0,10192.0,105.1627310409919,11059.2,10208.0,10016,10336,83.2,10784.509898924476,Midair-S
2835.2,172.44407789193573,29736.96,2800.0,2672,3136,144.63999999999996,3043.2,179.1428480291636,32092.16,3152.0,2736,3200,162.56000000000003,9417.6,489.2547802525797,239370.24,9280.0,8832,10144,446.72000000000014,10295.17435694996,Midair-S
3382.4,62.870024654043206,3952.6400000000012,3360.0,3312,3472,58.88000000000002,2841.6,385.6763409907328,148746.24,2688.0,2464,3472,350.72,8678.4,37.31809212700993,1392.6400000000006,8672.0,8640,8736,33.27999999999993,9738.06689646359,Midair-S
3280.0,20.23857702507763,409.6,3296.0,3248,3296,19.2,3753.6,43.64218143035474,1904.64,3760.0,3696,3808,39.68000000000002,8384.0,251.7649697634681,63385.6,8288.0,8048,8768,224.0,9753.941201381112,Midair-S
2915.2,290.90094534050587,84623.35999999999,2976.0,2464,3264,258.56000000000006,4736.0,649.8442890416134,422297.5999999999,4688.0,3888,5728,556.8,7628.8,296.65225433156576,88002.55999999998,7680.0,7168,8000,259.84,9440.692584763048,Midair-S
2051.2,69.66893138264717,4853.76,2080.0,1968,2128,66.56000000000003,5859.2,352.63941923727134,124354.56,6096.0,5264,6192,322.56000000000006,6729.6,153.99948051860434,23715.84,6640.0,6592,7008,133.12000000000006,9155.608239762121,Midair-S
2064.0,104.6747342962952,10956.8,2128.0,1872,2144,89.6,4521.6,209.9843803714933,44093.44,4448.0,4304,4880,184.32000000000008,6739.2,54.86857023834318,3010.5599999999986,6768.0,6640,6784,47.360000000000035,8373.874802025643,Midair-S
-1512.0,121.41389267021023,14741.333333333336,-1576.0,-1584,-1248,90.66666666666669,-874.6666666666665,67.6724135490641,4579.555555555555,-888.0,-960,-752,55.111111111111114,7464.0,61.79536120670115,3818.666666666666,7448.0,7376,7552,53.33333333333334,7665.669036540632,Backhand Tennis
-422.4,469.38666363670796,220323.84000000003,-240.0,-1232,112,404.48,3.2,471.32426205320684,222146.56,-112.0,-576,704,426.24,8076.8,193.96329549685424,37621.76,8032.0,7808,8368,168.96000000000004,8087.83841579442,Backhand Tennis
1478.4,978.4153719152208,957296.64,976.0,352,2976,910.08,2723.2,1308.2248124844598,1711452.16,2656.0,1072,4624,1143.04,7366.4,283.6290535188523,80445.43999999997,7360.0,7008,7744,250.87999999999997,7991.578927846485,Backhand Tennis
5244.8,1380.4356413828211,1905602.56,5264.0,3184,7136,1162.24,8019.2,1290.175553946051,1664552.9599999997,8080.0,6112,9728,1109.76,9824.0,974.0833639889349,948838.4,9840.0,8368,11024,838.4,13723.209233994796,Backhand Tennis
10041.6,1334.9255559768114,1782026.2399999998,10240.0,8192,11824,1191.6799999999996,10736.0,444.32780691737037,197427.2,10704.0,10096,11344,384.0,11459.2,206.49300230274147,42639.359999999986,11456.0,11152,11776,163.84000000000015,18638.902628642063,Backhand Tennis
14012.8,1642.8626722888314,2698997.76,14096.0,11968,16832,1271.0400000000004,12041.6,774.0825795740401,599203.8400000001,12336.0,10912,12896,724.4799999999998,12064.0,511.199374021526,261324.8,12240.0,11216,12624,454.4,22065.783249184697,Backhand Tennis
26227.2,4593.8159475538405,21103144.96,26640.0,19200,31952,3983.36,7120.0,2864.3128320768315,8204287.999999999,7904.0,2496,10480,2534.4,8675.2,961.1939242421377,923893.76,8272.0,7760,10320,855.0400000000003,28527.52205993363,Backhand Tennis
29561.6,4085.606814170938,16692183.04,31248.0,21552,32640,3203.840000000001,-7555.2,3537.098833790201,12511068.159999998,-9760.0,-11040,-1440,3164.16,7734.4,673.1114617951472,453079.04,7536.0,6800,8784,577.28,31476.819803785766,Backhand Tennis
16924.8,1369.7495245481928,1876213.76,16720.0,15248,19024,1205.7599999999998,-9424.0,1540.9586626512728,2374553.6,-8688.0,-11840,-7728,1427.2,9532.8,1121.1605415818021,1257000.96,10112.0,7392,10448,887.0400000000003,21590.157639072484,Backhand Tennis
10646.4,3021.647338787239,9130352.64,10784.0,6576,15104,2584.32,-8316.8,2411.352350860405,5814620.160000001,-8512.0,-11504,-4720,2083.84,9017.6,842.9191183025807,710512.6400000001,8896.0,8112,10240,760.32,16242.90937486262,Backhand Tennis
3459.2,1260.2232183228493,1588162.56,3872.0,1968,5216,1154.56,-2588.8,465.641235287426,216821.76000000004,-2816.0,-3056,-1936,445.44,6684.8,503.26549653239687,253276.16,6448.0,6256,7664,391.6800000000002,7959.554077961906,Backhand Tennis
10.666666666666666,42.998707990925595,1848.8888888888891,16.0,-64,64,37.333333333333336,3040.0,54.650404085117856,2986.666666666666,3040.0,2960,3120,48.0,7424.0,73.9008344562721,5461.333333333333,7416.0,7328,7568,53.33333333333334,8022.311997035378,Shake
-630.4,344.4425060877359,118640.64,-688.0,-1008,-96,305.92,4432.0,1361.4486402358334,1853542.4,3808.0,3200,6864,1177.6,9452.8,1648.1211605946935,2716303.3600000003,8816.0,7792,12400,1397.7599999999998,10459.228269810348,Shake
-1398.4,484.7339889052551,234967.04,-1472.0,-1936,-672,433.92,10028.8,766.6254365725156,587714.5599999999,10224.0,8848,11104,656.6400000000001,17683.2,1768.6015266305747,3127951.36,18704.0,14512,19312,1538.56,20377.14195465105,Shake
320.0,315.97468253010396,99840.0,128.0,16,832,294.4,7737.6,1309.5626140051495,1714954.2400000002,8272.0,5488,8992,1159.6799999999996,13801.6,2772.105163950315,7684567.040000003,13808.0,9808,17808,2318.08,15825.833827005768,Shake
1574.4,378.1690627219525,143011.84000000005,1760.0,880,1904,318.72,576.0,2264.483340632031,5127884.8,656.0,-2592,3696,1958.4,2534.4,2990.700894439295,8944291.84,2400.0,-1424,6944,2574.08,3038.699511304137,Shake
2048.0,89.94220366435326,8089.6,2016.0,1936,2208,70.4,-6377.6,1478.233756886914,2185175.04,-6912.0,-7968,-3968,1332.48,-5456.0,1488.2236391080476,2214809.6,-6256.0,-6800,-2928,1350.4,8639.214186487103,Shake
3372.8,589.825194443235,347893.75999999995,3472.0,2528,4048,535.04,-7987.2,400.6267090447166,160501.76000000007,-8224.0,-8352,-7280,354.56000000000006,-4697.6,1080.6149360433624,1167728.64,-4864.0,-6160,-3152,954.88,9860.962906329178,Shake
5193.6,407.49458892112915,166051.84,5472.0,4480,5520,366.07999999999987,-1904.0,4039.903365180905,16320819.2,-2704.0,-6480,4528,3564.8,2000.0,3270.941638121965,10699059.2,1632.0,-2064,7072,2835.2,5882.0657051753515,Shake
358.4,2003.6855641542165,4014755.84,528.0,-2144,3008,1797.12,17280.0,4509.605038138041,20336537.6,18368.0,10048,22176,4012.8,21417.6,6054.553909248806,36657623.04,22048.0,12304,28768,5319.68,27521.635858356964,Shake
-4076.8,235.89014392297105,55644.16,-4032.0,-4432,-3712,188.16000000000003,17718.4,2728.7126341921758,7445872.6400000015,17312.0,14144,21664,2420.4800000000005,24486.4,4102.489858610255,16830423.04,24880.0,18368,29296,3621.12,30498.291456407853,Shake
-873.6,1323.7174320828447,1752227.84,-800.0,-2752,736,1169.92,8329.6,3086.1772858991753,9524490.24,8576.0,3632,12400,2644.48,11174.4,3140.903920848265,9865277.44,11552.0,6608,15392,2750.7200000000007,13964.692208566576,Shake
3430.4,484.6283524516492,234864.64000000004,3648.0,2624,3872,440.32,-2688.0,3009.191253476589,9055232.000000002,-2800.0,-6896,1488,2598.4,243.2,2953.12325513176,8720936.959999999,64.0,-3936,4352,2551.04,4364.875072668174,Shake
3667.2,195.01630701046517,38031.359999999986,3568.0,3424,3936,183.04,-8604.8,259.0616914945164,67112.96,-8704.0,-8880,-8288,247.0400000000001,-5936.0,398.52528150670685,158822.4,-5872.0,-6368,-5296,339.2,11078.223453243754,Shake
4265.6,279.9954285341101,78397.43999999999,4384.0,3824,4576,257.2799999999999,-4889.6,2303.39103063288,5305610.24,-5152.0,-7728,-1264,1985.28,-1379.2,2784.0809183642627,7751106.56,-1808.0,-4624,3024,2434.56,6633.681041473129,Shake
1382.4,2342.185782554407,5485834.24,1776.0,-2400,3872,2046.72,10140.8,5944.153107045611,35332956.16,10432.0,1600,18384,5104.64,15321.6,6337.249169789681,40160727.04000001,15200.0,6752,24512,5425.92,18425.47912429959,Shake
-4838.4,421.6963836695781,177827.84000000003,-4928.0,-5200,-4032,322.5600000000003,18073.6,1830.992910963885,3352535.04,18512.0,15344,20048,1671.6800000000005,24870.4,2423.4079805100914,5872906.239999998,25888.0,20816,27408,2174.72,31122.37021307985,Shake
-2070.4,1700.4500110264926,2891530.2399999993,-2048.0,-4544,256,1447.6799999999996,10252.8,2971.788848488398,8831528.959999997,10528.0,5696,14208,2538.24,13836.8,2981.28391133753,8888053.76,13824.0,9488,18240,2453.76,17345.41721147116,Shake
2502.4,1024.229974175722,1049047.04,2928.0,560,3520,779.52,-86.4,2615.2948285040443,6839767.039999997,80.0,-3760,3616,2254.08,3344.0,2882.594387006261,8309350.3999999985,2896.0,-384,7616,2547.2,4177.535962741673,Shake
3465.6,204.29938815375831,41738.24000000001,3520.0,3072,3632,157.44000000000003,-8073.6,1414.0452043693656,1999523.8400000003,-8768.0,-9312,-5488,1198.08,-3600.0,927.613712705887,860467.1999999998,-4080.0,-4400,-1856,755.2,9494.914445112185,Shake
3187.2,130.14207620904165,16936.959999999995,3136.0,3072,3440,101.11999999999986,-7078.4,1496.7861036233596,2240368.639999999,-7504.0,-8768,-4672,1336.3200000000004,-2694.4,1192.7289046552028,1422602.2399999998,-3040.0,-3984,-704,1048.3200000000004,8217.163851354066,Shake
1808.0,1458.1961459282493,2126336.0,1872.0,-432,3424,1260.8,3820.8,4610.059539745664,21252648.96,3648.0,-2640,10368,3951.360000000001,6601.6,4093.3816631240243,16755773.440000005,6368.0,912,12544,3505.92,7838.90931188772,Shake
-2384.0,536.3222911645571,287641.6,-2576.0,-3008,-1424,435.2,11705.6,252.9012455485342,63959.03999999999,11648.0,11360,12080,222.72000000000008,14553.6,370.5097029768586,137277.44000000006,14640.0,13856,14944,279.0399999999998,18828.483749893407,Shake
-2627.2,465.4212715379477,216616.96000000005,-2656.0,-3152,-1920,405.7600000000001,8633.6,1503.0669446169056,2259210.24,8624.0,6464,10768,1265.92,12684.8,1238.4620139511749,1533788.16,12736.0,10816,14368,1047.0400000000004,15567.446156643677,Shake
-1792.0,59.14952803418355,3498.666666666666,-1792.0,-1888,-1696,48.0,-714.6666666666665,126.20970203945849,15928.888888888889,-696.0,-880,-576,122.66666666666669,7874.666666666668,161.43798258842997,26062.222222222215,7960.0,7584,8016,145.7777777777777,8107.551267525576,Midair-S
-2336.0,194.9112618603656,37990.4,-2368.0,-2544,-1984,153.6,-374.4,341.1566209235869,116387.84,-352.0,-800,16,308.48,8179.2,288.2487814371467,83087.35999999997,8144.0,7792,8640,240.64,8514.480841484112,Midair-S
-2480.0,48.53040284192992,2355.2,-2496.0,-2544,-2416,44.8,-896.0,524.2533738565734,274841.6,-768.0,-1696,-288,473.6,9299.2,114.21803710447838,13045.76,9312.0,9152,9472,98.55999999999986,9665.833468459925,Midair-S
-2809.6,256.3198002496101,65699.84000000001,-2816.0,-3136,-2400,212.48,-3024.0,555.0870202049405,308121.6,-2960.0,-3728,-2208,486.4,9916.8,201.21868700495983,40488.96,9792.0,9712,10192,194.55999999999986,10741.571132753343,Midair-S
-2515.2,296.47961144065204,87900.16,-2368.0,-3104,-2336,235.51999999999992,-4003.2,435.8818188454297,189992.96,-3808.0,-4784,-3600,375.04,9222.4,151.31635734447218,22896.64,9232.0,9040,9440,133.12000000000006,10363.614381093112,Midair-S
-2432.0,44.10895600668871,1945.6,-2432.0,-2496,-2384,38.4,-5878.4,646.5742339437909,418058.2400000001,-5888.0,-6496,-4720,491.52000000000015,8118.4,728.560663225788,530800.64,8160.0,6976,9024,619.5200000000002,10314.001605584517,Midair-S
-2326.4,82.5823225636092,6819.839999999998,-2336.0,-2416,-2176,62.71999999999999,-4732.8,688.6620070833006,474255.36,-4480.0,-5776,-3952,636.1600000000002,5564.8,646.3207872256622,417730.55999999994,5360.0,4720,6512,584.96,7666.715844479956,Midair-S
-1529.6,563.0181524604691,316989.44,-1840.0,-2208,-752,532.48,-3107.2,1849.7937614772088,3421736.96,-3168.0,-5520,-656,1634.56,4486.4,90.84844522610169,8253.439999999999,4480.0,4336,4608,71.67999999999992,5667.640863710401,Midair-S
-1318.4,397.7022001447817,158167.03999999998,-1072.0,-2032,-960,346.88,-1708.8,627.8364118144153,394178.56,-1488.0,-2464,-848,578.5600000000002,3593.6,785.7026409526699,617328.64,4064.0,2064,4144,611.84,4191.913281545791,Midair-S
-848.0,1297.7568339253696,1684172.8,-1520.0,-2336,1008,1228.8,2307.2,1736.2587825551814,3014594.56,2400.0,-304,4336,1512.96,2777.6,1609.335962439167,2589962.24,3664.0,672,4608,1543.6799999999996,3709.0885133682104,Midair-S
