 accX_mean, accX_std_deviation, accX_variance, accX_median, accX_min, accX_max, accX_add, accY_mean, accY_std_deviation, accY_variance, accY_median, accY_min, accY_max, accY_add, accZ_mean, accZ_std_deviation, accZ_variance, accZ_median, accZ_min, accZ_max, accZ_add, average_resultant_acceleration,class
-1276.8,8718.377243501225,76010101.76000002,-3280.0,-11856,14112,7629.120000000001,4930.4,24705.897478942148,610381370.24,11960.0,-32624,32640,22334.959999999995,-2779.2,17457.941670196982,304779727.36000013,-8936.0,-20640,32592,14270.719999999998,5801.983715937162,Shake
1977.6,9209.517720271784,84815216.64,96.0,-8944,18160,8176.320000000002,372.0,24201.06119987304,585691363.2,1656.0,-32624,32640,21738.4,-2628.0,16701.1605824266,278928764.8,-7472.0,-21360,27872,14691.2,3309.935008425392,Shake
1916.0,8751.202705914198,76583548.79999998,1120.0,-10336,15328,7707.6,-5383.2,23986.72244722067,575362853.7599999,-8720.0,-32624,32640,21017.68,-118.4,17307.971730968366,299565885.44000006,-4704.0,-22080,32560,14589.12,5715.235498210024,Shake
3803.2,8416.55374604119,70838376.96,6560.0,-8528,16304,7477.279999999998,-7070.4,23296.99992359532,542750205.44,-11720.0,-32624,32624,20214.719999999994,5355.2,20836.184587395077,434146588.16,3080.0,-23712,32576,19164.8,9650.546794871263,Shake
4987.428571428572,561.7093445502771,315517.38775510195,4976.0,3968,5936,467.5918367346939,-4716.952380952381,1380.3397261678692,1905337.7596371882,-5216.0,-6272,-928,1064.634920634921,6458.666666666668,3151.2450953224266,9930345.650793653,5136.0,3216,11680,2881.5238095238105,9425.415568047143,Midair-S
-944.8,2952.8192901022576,8719141.76,-1688.0,-4624,3920,2650.3199999999993,-1959.2,2102.3079127473216,4419698.56,-2472.0,-4992,1888,1844.1600000000005,-332.8,8681.306592904091,75365084.16000001,-512.0,-15856,10480,7689.6,2200.4243954292087,Midair-S
-3728.8,1306.3044668070304,1706431.36,-3880.0,-6352,-1744,1003.84,-5691.2,1440.8806196212095,2076136.9600000004,-5912.0,-8048,-3520,1285.28,-10784.8,7685.2173528144285,59062565.76000001,-13072.0,-19712,10704,5846.880000000001,12751.690786715306,Midair-S
-1602.4,2374.813306346417,5639738.240000001,-704.0,-6240,1104,2111.68,-4670.4,2422.5653840505524,5868823.040000001,-4184.0,-12016,-912,1748.3199999999995,18518.4,3010.375232425353,9062359.04,18912.0,12400,22864,2507.5199999999995,19165.37138904436,Midair-S
-2053.333333333333,2481.198276818861,6156344.888888887,-1216.0,-7264,640,2100.3174603174602,-5377.523809523809,4411.193809034203,19458630.82086168,-3520.0,-13424,-608,3908.9342403628107,9564.952380952382,2064.295993822925,4261317.9501133775,8352.0,7504,13408,1870.512471655329,11163.433797432575,Backhand Tennis
-14950.4,7504.099615543492,56311511.04,-15120.0,-24400,-2064,6777.5999999999985,4524.0,19349.345084524182,374397155.2,10544.0,-22464,32272,17890.8,11810.4,4995.981168899659,24959827.84,13176.0,2256,18576,4334.96,19582.302834957896,Backhand Tennis
-2051.809523809524,8088.139085629074,65417993.86848072,224.0,-15648,6720,7205.877551020407,2600.3809523809523,2062.3049166311457,4253101.569160999,1600.0,0,6992,1736.8526077097504,-8569.142857142857,6901.054069148142,47624547.26530613,-6192.0,-20928,5296,5908.4625850340135,9187.062246748064,Shake
-4219.2,11410.392007288796,130197045.76000004,-4608.0,-19104,10352,10505.599999999997,-4361.6,7898.385698356342,62384496.64,-4056.0,-19520,8480,6545.600000000001,12959.2,22635.575242524767,512369266.56,22608.0,-32576,32640,19570.640000000007,14309.649466007195,Shake
-20104.0,9281.42264957264,86144806.4,-20600.0,-32624,-3344,7814.4,-318.4,16494.974866303983,272084195.8400001,-2040.0,-31280,26768,14160.159999999998,3530.4,27840.819884478973,775111251.84,7840.0,-32624,32640,26058.4,20414.11077465781,Shake
-19443.2,10793.203906162431,116493250.56,-21016.0,-32624,288,8904.960000000001,128.0,18982.847331209297,360348492.8,-2440.0,-31376,32640,15939.2,162.4,28255.6544825987,798382010.24,-1184.0,-32624,32640,26573.6,19444.299524539318,Shake
-21924.8,7807.491950684291,60956930.55999999,-20840.0,-32624,-7568,6472.480000000001,2189.6,20695.52300957867,428304672.64000016,-4656.0,-32560,32640,18118.96,-1020.0,27933.312069999858,780269923.1999999,-3280.0,-32624,32640,26034.8,22057.46139518326,Shake
-18530.4,8162.762316765079,66630688.64,-17248.0,-32624,-6848,6833.280000000002,-908.0,17830.970181120265,317943497.6,-3984.0,-31280,32496,14958.4,-2663.2,28354.59467811169,803983039.3599997,-8088.0,-32624,32640,26596.0,18742.807217703546,Shake
-21372.8,9696.611993887347,94024284.15999998,-22752.0,-32624,-2976,7639.039999999999,-3142.4,19848.286269600205,393954467.84,-8200.0,-32576,32640,16100.479999999992,-8.8,28227.762322933075,796806565.7600001,896.0,-32624,32640,26599.2,21602.577046269267,Shake
-16044.8,9458.469525245617,89462645.76,-18112.0,-28848,1920,7922.559999999998,-3142.4,19752.9628926903,390179543.03999984,-9408.0,-32304,32640,16302.079999999994,-1185.6,27314.740530343686,746095050.2400001,-4200.0,-32624,32640,25472.0,16392.557218445207,Shake
-19028.8,13393.055251136688,179373928.95999995,-23640.0,-32624,4832,11662.559999999998,2177.6,16501.23594886153,272290787.84000003,248.0,-28960,32640,12662.56,2045.6,28767.477314495267,827567751.0400001,9552.0,-32624,32640,27316.24,19261.922296593348,Shake
-4229.333333333333,503.02450317420005,253033.65079365077,-4512.0,-4640,-3072,411.936507936508,-2921.142857142857,1199.6451175923924,1439148.4081632653,-2640.0,-4912,-1408,1046.6394557823128,6959.2380952380945,411.2691048984727,169142.27664399092,6928.0,6416,7568,386.249433106576,8651.666365648547,Midair-S
-3223.2,285.4318832926693,81471.36000000003,-3288.0,-3584,-2400,199.52000000000007,-2308.8,1508.8441138832068,2276610.56,-2752.0,-4688,-176,1359.0399999999995,5525.6,971.0467753924112,942931.84,5168.0,4160,7184,852.5600000000002,6800.869873773502,Midair-S
-2889.6,331.79849306469134,110090.24000000003,-2824.0,-3456,-2288,260.48,4068.8,1682.2544872878186,2829980.1600000006,4048.0,416,6464,1318.4,4303.2,566.0128620446712,320370.5600000001,4216.0,3552,5760,398.88,6589.571445852909,Midair-S
-1322.4,614.6015294481457,377735.04,-1184.0,-2144,-320,571.4399999999998,7538.4,505.11052255917224,255136.64,7576.0,6592,8288,422.96,7890.4,993.3316867995303,986707.8400000002,8352.0,5920,8976,870.72,10992.480542625492,Midair-S
259.2,281.7363306355785,79375.36,288.0,-176,672,238.08,3248.8,2184.128787411585,4770418.560000001,2656.0,-704,6544,1936.8800000000006,7153.6,1036.7074032724954,1074762.2400000005,7064.0,5552,8928,849.76,7861.035494131801,Midair-S
1184.8,591.8589021042092,350296.96,1136.0,240,2336,519.28,-1099.2,867.5940064338849,752719.36,-968.0,-2592,224,756.8,7244.8,1003.9231843124254,1007861.76,7416.0,5648,9344,815.0400000000003,7422.878061776309,Midair-S
2568.0,210.84212102898223,44454.4,2560.0,2288,3136,163.2,1552.8,1356.1118537937793,1839039.36,1696.0,-1152,3200,1179.92,9780.0,606.7539863898712,368150.4,9944.0,8832,10672,545.6,10230.064117101125,Midair-S
2907.2,545.7641981662043,297858.55999999994,3256.0,1968,3472,491.0400000000001,4297.6,1198.3284357804414,1435991.04,3848.0,2464,6192,1046.7200000000003,7855.2,782.9458218804158,613004.1599999999,8024.0,6592,8768,690.5600000000003,9414.103496350568,Midair-S
1068.1904761904761,2713.4572503419154,7362850.249433108,112.0,-1584,7136,2283.6825396825398,2308.5714285714284,3581.074121537501,12824091.86394558,704.0,-960,9728,3103.56462585034,8148.571428571428,1097.3841004614465,1204251.863945578,7744.0,7008,11024,824.3809523809524,8536.37799425324,Backhand Tennis
19960.8,8767.678059782991,76872178.56,18016.0,8192,32640,8009.680000000002,5585.6,8135.624612775591,66188387.83999999,10272.0,-11040,12896,6897.120000000001,9983.2,1933.7274265004362,3739301.76,10736.0,6800,12624,1812.0799999999995,23006.45010078696,Backhand Tennis
-403.80952380952385,728.0549180651282,530063.9637188206,-64.0,-1936,832,611.1927437641723,6153.904761904762,2939.198885099101,8638890.0861678,5488.0,2960,11104,2730.37641723356,11868.190476190475,4381.315562585844,19195926.058956914,10000.0,7328,19312,3936.580498866214,13374.885088450357,Shake
3047.2,1461.6459762883758,2136408.96,2368.0,880,5520,1304.64,-3923.2,4202.81231558108,17663631.36,-5448.0,-8352,4528,3666.56,-1404.8,4398.596430681042,19347650.56,-2496.0,-6800,7072,3739.84,5162.401487679934,Shake
-290.4,2958.028640834973,8749933.44,-216.0,-4432,3872,2672.8,10160.0,8980.637661101799,80651852.79999998,11512.0,-6896,22176,7620.8,14330.4,10414.611612537456,108464135.04000002,14424.0,-3936,29296,8930.399999999998,17569.015234781942,Shake
1119.2,3799.161086345248,14433624.96,3560.0,-5200,4576,3437.839999999999,3680.0,11372.44726521077,129332556.79999998,168.0,-8880,20048,10635.2,8219.2,12982.190483889844,168537269.76000002,4888.0,-6368,27408,12023.52,9074.704253032165,Shake
1771.2,2458.040064767049,6041960.960000001,3072.0,-4544,3632,2041.9200000000005,-1246.4,7650.347589488991,58527818.24,-4216.0,-9312,14208,6661.120000000001,2721.6,7292.3111727352925,53177802.23999999,-544.0,-4400,18240,6336.320000000002,3478.18472194908,Shake
-2327.6190476190477,411.184407267646,169072.61678004533,-2416.0,-3136,-1696,341.04308390022675,-1226.6666666666667,1101.8539067163267,1214082.0317460315,-784.0,-3728,16,905.6507936507936,8772.57142857143,855.523040875807,731919.6734693878,8640.0,7584,10192,795.6462585034012,9158.6315031962,Midair-S
-2200.8,507.99622045838095,258060.16,-2352.0,-3104,-752,338.7999999999999,-4430.4,1468.4644496888575,2156387.84,-4600.0,-6496,-656,1121.7600000000002,6848.0,1965.6506301985612,3863782.4,6744.0,4336,9440,1822.4,8447.903219142605,Midair-S
-176.8,1264.6831065527838,1599423.36,72.0,-2336,1808,1100.08,2156.0,2859.602769616787,8177328.0,2512.0,-2464,6624,2503.6,3184.8,1138.211649914022,1295525.7600000002,3704.0,672,4608,984.5600000000003,3850.0058805149897,Midair-S
3020.0,1359.255090113699,1847574.4,2624.0,992,5040,1226.0,5444.8,1041.6,1084930.5599999998,5656.0,3376,7168,845.9200000000002,3784.8,695.5212146297192,483749.76,3568.0,2736,5232,575.3600000000002,7286.354237888795,Midair-S
6654.4,765.7784536013011,586416.64,6648.0,5264,8160,595.2,6400.0,1793.0425538731645,3215001.6,7056.0,3280,8816,1654.4,4980.8,1025.400292568712,1051445.7600000002,5056.0,2864,6624,844.7999999999997,10490.443651247548,Midair-S
6799.2,701.5498271683915,492172.16,6544.0,5808,7968,624.6400000000001,-314.4,949.3714973602272,901306.24,-408.0,-1536,2384,663.76,4233.6,683.9770756392352,467824.6400000001,4184.0,3136,5584,564.1600000000002,8015.693167780314,Midair-S
7984.0,1137.441339146771,1293772.7999999998,8200.0,6160,9552,964.8,-2103.2,591.7291272195413,350143.35999999987,-2256.0,-2832,-544,431.36,6116.8,1128.7668315467106,1274114.56,6448.0,4096,7760,978.24,10275.356367542685,Midair-S
9936.8,284.75842393158445,81087.35999999997,10000.0,9472,10320,256.64000000000016,292.8,735.4101984606958,540828.1599999998,160.0,-672,2448,487.84,4679.2,994.0041046192916,988044.16,4344.0,3296,6480,907.12,10987.29442219512,Midair-S
8379.2,1367.4066549494335,1869800.9599999997,8808.0,6144,10416,1229.28,1928.8,722.5638795290006,522098.56000000006,2088.0,640,3008,573.4399999999998,3525.6,609.6876577396002,371719.0399999999,3616.0,2544,4288,565.6000000000001,9293.068246817087,Midair-S
4276.0,741.1277892509496,549270.4,4144.0,3392,6176,552.8,486.4,1196.1260134283514,1430717.44,232.0,-1152,2832,1042.2400000000002,3758.4,876.2669912760608,767843.8400000002,3496.0,2224,5456,756.6400000000001,5713.696834799691,Midair-S
4060.952380952381,5446.153649059213,29660589.569160994,1376.0,-1040,14240,4620.698412698413,4402.285714285715,6693.357226832168,44801030.96598641,2352.0,-1408,18624,5470.693877551022,7953.523809523808,3150.8101394954588,9927604.535147393,7312.0,4064,15424,2364.2267573696145,9956.404709493734,Backhand Tennis
18426.4,11185.045187213147,125105235.84,18392.0,2432,32640,9835.999999999998,-6972.8,20219.064334434468,408810562.56,-9912.0,-32624,19136,18451.52,6767.2,3834.9482604071727,14706828.16,6672.0,896,14560,3099.9999999999995,20831.39824015661,Backhand Tennis
8753.52380952381,5079.153506704754,25797800.344671205,9408.0,2688,15872,4851.736961451245,-2279.6190476190477,1679.6960744415435,2821378.902494332,-1968.0,-4768,944,1358.0045351473925,10254.47619047619,5717.871129138283,32694050.24943312,8288.0,3888,20768,5258.448979591837,13673.884745280358,Shake
8756.0,18289.62783656354,334510486.39999986,5976.0,-19168,32640,15890.0,-7765.6,6842.802279768136,46823943.04,-6072.0,-22128,4464,5673.92,-2646.4,22806.65637571628,520143575.0400001,-8424.0,-32512,32640,19698.560000000005,11998.97963661911,Shake
7866.4,17131.871977107457,293501037.43999994,8168.0,-21184,32640,13236.0,-4941.6,7840.803673093723,61478202.24000002,-1808.0,-24128,3648,6774.480000000001,-4643.2,22541.802362721573,508132853.75999993,-6680.0,-32624,32640,19307.200000000004,10385.51711567604,Shake
10200.8,18254.53839898451,333228172.16,10984.0,-22432,32640,14951.920000000002,-6024.8,10335.995634674002,106832805.76000002,-5432.0,-23168,15776,8272.080000000002,-720.0,24601.87231899231,605252121.5999999,2992.0,-32624,32608,22352.0,11868.990508042372,Shake
-1246.4761904761906,319.84395288173164,102300.15419501133,-1392.0,-1824,-496,256.07256235827674,-3309.714285714286,748.8775818870939,560817.6326530612,-3216.0,-4672,-2272,637.6054421768706,-9702.09523809524,2006.280280110004,4025160.5623582765,-10080.0,-12576,-7264,1899.90022675737,10326.594964244292,Midair-S
-723.2,241.5205167268404,58332.16,-704.0,-1216,-336,203.52,-3065.6,461.04993221992777,212567.04,-2864.0,-3776,-2432,414.72000000000014,-8051.2,2890.2289459487456,8353423.3599999985,-9096.0,-12752,-2832,2476.1599999999994,8645.388541875951,Midair-S
2086.4,2414.958185973413,5832023.04,1560.0,-896,6448,2130.88,-870.4,1473.5418012394491,2171325.44,-744.0,-3200,1760,1252.8000000000004,998.4,2331.230198843521,5434634.24,408.0,-2064,5280,2085.44,2471.328322987458,Midair-S
11971.2,2165.625858729989,4689935.360000002,12960.0,6960,13664,1709.1199999999994,4623.2,2022.639700984829,4091071.36,4960.0,1008,7664,1760.88,6351.2,991.8770891597404,983820.16,6440.0,4480,7888,860.0800000000003,14318.566587476555,Midair-S
6660.0,2369.831048830275,5616099.200000001,7152.0,3152,11120,2069.2,8072.0,1024.9058493344644,1050431.9999999998,8464.0,6368,9456,901.6,4193.6,934.3630129665877,873034.2399999999,4104.0,2800,5616,800.1600000000002,11273.822109648529,Midair-S
3411.2,1037.2961775693575,1075983.36,3720.0,784,4960,871.6800000000002,-3092.8,4500.726625779442,20256540.16,-3712.0,-8160,6592,3580.96,5744.8,1165.2073463551455,1357708.16,5712.0,3408,7440,941.5999999999997,7362.3654025048245,Midair-S
7906.4,1590.7434236859192,2530464.64,8576.0,4576,10320,1419.5199999999998,-5809.6,1425.0773452693716,2030845.44,-5832.0,-7632,-3168,1249.5999999999995,4129.6,674.2609583833249,454627.84,4288.0,2848,5328,561.4399999999998,10645.008655703386,Midair-S
11341.6,912.3125780126019,832314.24,11840.0,9584,12256,801.28,76.0,1296.2851538145455,1680355.2,-64.0,-2560,2464,1096.8,4050.4,353.09919286228904,124679.04,4136.0,3376,4544,302.95999999999987,12043.396809870545,Midair-S
1202.2857142857142,4298.8499142252,18480110.585034013,176.0,-3216,9472,3776.87074829932,-5702.857142857143,1556.4712924926505,2422602.884353741,-4976.0,-10160,-4528,1173.1156462585036,-8318.47619047619,2040.5573379430207,4163874.2494331067,-8160.0,-10944,-5616,1930.59410430839,10157.023021640323,Backhand Tennis
17352.0,3926.7973719049987,15419737.6,18280.0,9632,22640,3279.2,-17410.4,4219.6046070692455,17805063.040000007,-17104.0,-29792,-11424,2981.6,-1301.6,8694.353882836838,75591789.44000001,-4624.0,-11152,12752,7855.68,24615.200481003605,Backhand Tennis
-3329.523809523809,292.9897802618181,85843.01133786846,-3472.0,-3664,-2736,252.4444444444444,-1713.5238095238094,480.2514836295092,230641.48752834467,-1504.0,-2672,-1184,421.0793650793652,7191.619047619048,217.79817573036263,47436.045351473935,7104.0,6864,7584,197.65986394557822,8108.0994795369925,Shake
-2853.6,424.7472660300476,180410.24,-2640.0,-3616,-2416,372.07999999999987,-1959.2,870.3834557251189,757567.36,-2048.0,-3040,-768,821.6000000000001,7283.2,676.9456108137492,458255.36,7504.0,5936,8288,572.1599999999999,8063.901031138714,Shake
-4302.4,512.4473046079959,262602.24,-4392.0,-5088,-3376,443.36,58.4,867.7293587288608,752954.24,432.0,-1280,1184,794.96,6686.4,334.43062060762315,111843.84,6776.0,6096,7408,278.7200000000001,7951.226401002551,Shake
-2409.6,597.7750747563838,357335.0400000001,-2392.0,-3408,-1360,471.36,-2879.2,2109.4983669109583,4449983.36,-3344.0,-5376,368,1909.6800000000005,7596.8,845.7418991630957,715279.3600000001,7560.0,6288,9024,670.0800000000003,8473.920877610317,Shake
-3868.8,1522.3190729935693,2317455.3600000003,-3744.0,-5952,-1600,1390.0800000000006,-1505.6,1121.0155395889924,1256675.84,-1320.0,-4224,592,814.72,6674.4,504.0196821553698,254035.84000000003,6752.0,5712,7744,366.4800000000001,7860.156497169761,Shake
-3889.6,1471.372909904216,2164938.24,-3696.0,-5968,-1456,1296.1599999999996,1315.2,860.0442779299216,739676.16,1720.0,-1456,1920,607.04,6708.0,451.8088091217346,204131.2,6720.0,5840,7472,381.6,7864.85875270497,Shake
-2239.2,394.8946188541951,155941.76,-2184.0,-3312,-1552,271.12,-3737.6,829.7106965683882,688419.8400000001,-3616.0,-4992,-2224,703.36,7607.2,363.4316441918617,132082.55999999994,7504.0,7088,8304,317.43999999999994,8766.593536830596,Shake
-5326.4,1020.894039555526,1042224.64,-5224.0,-6800,-3568,894.2400000000001,522.4,1249.0382860425054,1560096.64,840.0,-1968,1808,1074.9599999999996,6764.0,834.2105249875477,695907.2,6680.0,5616,8448,643.6,8625.26142908144,Shake
-2712.8,647.9797527701003,419877.76000000007,-2496.0,-4432,-2032,501.91999999999985,-694.4,1815.0333991417347,3294346.2399999993,-728.0,-3600,1744,1601.5999999999995,7083.2,264.368228045656,69890.56,6984.0,6736,7840,206.55999999999997,7616.63951096545,Shake
-3013.6,1071.0117833151976,1147066.2399999998,-2440.0,-5264,-2016,917.12,-2836.0,1595.3281794038492,2545072.0,-3248.0,-4864,-160,1461.2,7096.8,745.9239639534312,556402.5599999999,7224.0,6064,8304,676.7199999999998,8215.184185397184,Shake
-4452.8,689.0986576681164,474856.96,-4640.0,-5296,-3504,645.9199999999997,171.2,113.26146741058938,12828.16,160.0,-80,384,96.0,6579.2,370.03264720832397,136924.15999999995,6560.0,5744,7104,313.92,7946.232435563409,Shake
