 accX_mean, accX_std_deviation, accX_variance, accX_median, accX_min, accX_max, accX_add, accY_mean, accY_std_deviation, accY_variance, accY_median, accY_min, accY_max, accY_add, accZ_mean, accZ_std_deviation, accZ_variance, accZ_median, accZ_min, accZ_max, accZ_add, average_resultant_acceleration,class
-2304.0,2388.4843729863505,5704857.6,-1984.0,-6240,976,2131.2,-5264.0,2795.5896694615253,7815321.6000000015,-4256.0,-12016,-1792,2124.8,16587.2,2794.811650183246,7810972.159999997,16376.0,12400,20896,2500.8,17554.296221723045,Midair-S
-3875.2,2918.7947101500645,8519362.559999999,-4512.0,-7152,416,2630.4,-18280.0,2645.87225693154,7000639.999999999,-17408.0,-22640,-14880,2368.0,28.8,8753.511533093448,76623964.16,-3968.0,-9440,13056,8111.3600000000015,18686.262453471,Midair-S
-101.8181818181818,596.3778268821656,355666.5123966942,16.0,-1216,640,507.7685950413223,-1819.6363636363642,1043.5651543650538,1089028.2314049585,-1728.0,-3520,-608,934.8760330578513,7979.636363636364,298.9506717373812,89371.5041322314,7920.0,7504,8400,265.7851239669422,8185.110868759463,Backhand Tennis
-4200.0,1933.82026052061,3739660.8,-4360.0,-7264,-1552,1752.0,-9291.2,3228.608517612502,10423912.959999997,-10000.0,-13424,-3824,2796.16,11308.8,1744.9656042455392,3044904.96,12016.0,8048,13408,1523.84,15226.797262720745,Backhand Tennis
-15838.4,6174.770654850267,38127792.64,-15120.0,-24400,-7920,5332.8,-13009.6,9603.480569043704,92226839.04,-16240.0,-22464,8096,7536.959999999999,14572.8,2879.340368903961,8290600.959999997,15008.0,8752,18576,2365.44,25148.978240874923,Backhand Tennis
-14062.4,8539.211991747248,72918141.44000001,-15648.0,-23904,-2064,8222.399999999998,22057.6,6458.576734854205,41713213.44000001,21368.0,12992,32272,5523.2,9048.0,5134.914527039374,26367347.2,7424.0,2256,17024,4496.0,27679.50714012083,Backhand Tennis
1899.2,1557.5989727782946,2426114.559999999,2792.0,-944,3216,1391.36,3515.2,4778.3193028511605,22832335.35999999,1952.0,-1264,14112,3831.04,3064.0,1698.974749665221,2886515.2,2808.0,880,5744,1497.6,5035.045946165735,Backhand Tennis
4781.090909090909,2008.654070155864,4034691.173553719,5872.0,224,6720,1635.702479338843,1474.909090909091,431.3162633245638,186033.71900826445,1392.0,1040,2672,299.90082644628103,-4983.272727272727,2380.5794974756986,5667158.743801652,-4160.0,-10864,-2592,1846.2148760330572,7061.670778351125,Shake
-9568.0,5008.90471061289,25089126.4,-9656.0,-15648,-1552,4310.4,3838.4,2408.491112709366,5800829.44,3976.0,0,6992,2030.4,-12513.6,8004.662481329241,64074621.44000001,-14752.0,-20928,5296,6426.56,16213.269982332375,Shake
4195.2,8038.393630570725,64615772.16,7912.0,-14656,10352,6481.920000000001,-4984.0,9730.174099161844,94676288.0,-2504.0,-19520,8480,8643.2,29688.0,5193.90781589354,26976678.4,32632.0,16816,32640,4068.8,30394.363014216964,Shake
-12633.6,7360.303298098523,54174064.63999999,-17192.0,-19104,2576,6551.68,-3739.2,5414.60448786428,29317941.76,-6248.0,-8672,7296,4696.960000000001,-3769.6,20929.79588624791,438056355.83999985,-5312.0,-32576,31760,17996.8,13703.990286044424,Shake
-26956.8,4993.21933826264,24932239.36,-28264.0,-32624,-19456,4458.24,2684.8,19783.248897994486,391376936.96,8616.0,-31280,26768,17207.04,-9912.0,27621.618200243087,762953792.0,-27000.0,-32624,32640,25004.8,28846.576248837573,Shake
-13251.2,7309.968382968562,53435637.76000001,-13768.0,-25264,-3344,6326.4,-3321.6,11608.31745947706,134753034.23999995,-5520.0,-16368,20544,9651.2,16972.8,20636.677934202493,425872476.16000015,30296.0,-27520,32640,17863.04,21787.68615158572,Shake
-26772.8,5139.323784312484,26412648.959999993,-26888.0,-32608,-20128,4990.4,9380.8,20417.460825479742,416872706.56000006,9608.0,-28736,32640,17652.8,-20480.0,20941.819290596508,438559795.2000001,-32464.0,-32624,31440,16694.4,34988.750027401664,Shake
-12113.6,9956.29347900111,99127779.84000002,-11904.0,-32624,288,8247.999999999998,-9124.8,11515.01903428735,132595663.35999998,-11456.0,-31376,9408,8959.679999999997,20804.8,17492.480377579388,305986869.76000005,32608.0,-15136,32640,14959.680000000002,25745.698340499526,Shake
-24971.2,5715.71442253722,32669391.36,-23384.0,-32384,-17440,5216.640000000001,9760.0,17457.696709474592,304771174.40000004,6936.0,-16528,32640,15734.4,-24059.2,14927.21121174347,222821634.55999997,-32544.0,-32624,13408,11424.32,36023.09723052697,Shake
-18878.4,8407.339878939118,70683363.84000002,-18512.0,-32624,-7568,6859.2,-5380.8,20909.71684552424,437216258.5600001,-11064.0,-32560,30128,17090.88,22019.2,16616.520049637347,276108738.55999994,32264.0,-16320,32640,13781.12,29499.019709814085,Shake
-17440.0,7085.601400022442,50205747.2,-15192.0,-32448,-11568,5542.4,6724.8,16331.611633883535,266721538.56,3200.0,-17424,32496,14318.4,-26870.4,12582.77313790565,158326179.83999997,-32624.0,-32624,9216,8543.359999999999,32732.169668385868,Shake
-19620.8,8982.075804623339,80677685.75999999,-18616.0,-32624,-6848,7739.2,-8540.8,15894.847748877624,252646184.96000004,-13360.0,-31280,22032,13312.64,21544.0,16663.218032541008,277662835.1999999,31800.0,-14672,32640,14484.8,30365.52310236068,Shake
-26702.4,4862.6074322322165,23644951.04,-23816.0,-32624,-21040,4698.88,10592.0,17306.64908062794,299520102.39999986,8248.0,-11648,32640,15712.0,-25446.4,12251.163954498365,150091018.24,-32264.0,-32624,6704,9200.64,38376.13715214183,Shake
-16043.2,10372.769396839014,107594344.96,-15864.0,-32624,-2976,9182.4,-16876.8,10541.411032684382,111121346.56,-15656.0,-32576,1584,8582.4,25428.8,12222.075345864956,149379125.76,32104.0,-4912,32640,9602.88,34479.47960628176,Shake
-21972.8,4385.670046868551,19234101.76,-20008.0,-28848,-17168,3848.96,11452.8,17027.489567167555,289935400.95999986,10064.0,-11376,32640,15647.999999999995,-25433.6,10770.883893163089,116011939.84000002,-32296.0,-32624,1920,8497.28,35508.28884415581,Shake
-10116.8,9455.623816544312,89408821.76000002,-6912.0,-27024,1920,8383.359999999999,-17737.6,8023.961555241899,64383959.04,-15272.0,-32304,-8432,6817.92,23062.4,14150.871091208484,200247152.64,30672.0,-10320,32640,11747.84,30803.350300900715,Shake
-28019.2,4358.546840404494,18996930.56,-27808.0,-32624,-22640,4316.8,10244.8,16792.961649453024,282003560.96000004,7136.0,-13648,32640,15221.76,-22835.2,18157.0898813659,329679912.96,-32328.0,-32624,26400,13175.679999999997,37569.640066415326,Shake
-10038.4,13345.274183770072,178096343.04000002,-7192.0,-32624,4832,11521.28,-5889.6,11507.327363032651,132418583.04,-2824.0,-28960,7328,9426.240000000002,26926.4,9345.970888035125,87347171.84000002,32632.0,6224,32640,7919.039999999999,29334.073697323387,Shake
-4573.090909090909,40.831036647616585,1667.1735537190084,-4576.0,-4640,-4512,32.793388429752085,-1928.7272727272727,406.22722949535415,165020.5619834711,-1824.0,-2640,-1408,355.70247933884286,6590.545454545455,145.2798951468657,21106.2479338843,6608.0,6416,6928,117.95041322314044,8250.359916015886,Midair-S
-3851.2,506.5232077605132,256565.7599999999,-3920.0,-4544,-3072,449.6,-4012.8,752.0612740993913,565596.1599999999,-4032.0,-4912,-2848,684.8,7364.8,134.06625227849102,17973.76,7360.0,7120,7568,110.4,9229.007764651626,Midair-S
-3209.6,100.22694248554129,10045.44,-3256.0,-3328,-3008,87.68000000000002,-3625.6,559.0025402446754,312483.84,-3520.0,-4688,-2832,462.72,6358.4,633.7777528440076,401674.2400000001,6344.0,5328,7184,566.4,7992.231107769593,Midair-S
-3236.8,390.54751311460166,152527.36,-3400.0,-3584,-2400,305.9199999999999,-992.0,879.0977192553737,772812.8,-528.0,-2672,-176,755.2,4692.8,311.5730411958005,97077.76,4840.0,4160,5008,275.84,5786.47648228177,Midair-S
-3056.0,367.6520093784338,135168.0,-3056.0,-3456,-2384,310.4,2750.4,1203.8647100069009,1449290.24,3376.0,416,3936,1045.12,3961.6,248.6134348743044,61808.64,4024.0,3552,4240,230.4,5709.4755205710435,Midair-S
-2723.2,172.14691400080338,29634.559999999994,-2784.0,-2848,-2288,129.28000000000014,5387.2,856.9206264293092,734312.9599999998,5376.0,4160,6464,792.0,4644.8,587.8361676521782,345551.35999999987,4320.0,4096,5760,517.76,7616.554937765499,Midair-S
-1892.8,257.40116549852684,66255.36,-1992.0,-2144,-1312,215.04,7651.2,599.9807996927901,359976.96,7912.0,6592,8288,540.1600000000002,7070.4,773.826233724342,598807.04,7088.0,5920,8256,689.6,10588.395036076054,Midair-S
-752.0,196.22028437447545,38502.4,-760.0,-1056,-320,140.8,7425.6,353.3392703903714,124848.63999999998,7544.0,6800,7824,305.27999999999986,8710.4,172.65178829076748,29808.64,8688.0,8448,8976,144.0,11470.662906737343,Midair-S
56.0,217.7705214210592,47424.0,-40.0,-176,544,177.6,5155.2,1130.7325766953036,1278556.16,5416.0,2944,6544,949.76,7816.0,931.0914026023438,866931.1999999998,7896.0,6528,8928,849.6,9363.176760053182,Midair-S
462.4,169.54716158048768,28746.24,416.0,256,672,161.6,1342.4,996.7743174861599,993559.04,1896.0,-704,2368,840.64,6491.2,636.4320545038566,405045.76,6496.0,5552,7328,580.8,6644.661688904861,Midair-S
902.4,557.8105771675541,311152.64,720.0,240,1792,510.08,-1051.2,1015.9949606174235,1032245.76,-688.0,-2592,224,903.04,6497.6,648.0474056733814,419965.44000000006,6480.0,5648,7728,520.0,6643.655090385112,Midair-S
1467.2,479.5224290896099,229941.76,1560.0,832,2336,415.36,-1147.2,684.5326580960179,468584.96,-1240.0,-2240,-64,600.0,7992.0,692.2011268410361,479142.4000000001,7656.0,7392,9344,593.6,8206.144507623541,Midair-S
2427.2,128.20982801642003,16437.760000000002,2408.0,2288,2640,116.8,384.0,843.914687631398,712192.0000000001,264.0,-1152,1664,729.6,9755.2,678.182984156931,459932.1600000001,9680.0,8864,10672,625.6,10059.954417391762,Midair-S
2708.8,181.16776755261958,32821.76,2672.0,2512,3136,141.12000000000006,2721.6,483.42511312508367,233699.84,2848.0,1728,3200,394.56000000000006,9804.8,524.5365192243529,275138.55999999994,10080.0,8832,10336,455.6800000000003,10529.90061871431,Midair-S
3331.2,69.30050504866469,4802.56,3304.0,3248,3472,55.679999999999936,3297.6,532.2231111103688,283261.43999999994,3584.0,2464,3808,490.88,8531.2,232.5015268767068,54056.96000000001,8640.0,8048,8768,200.3199999999997,9734.08612248731,Midair-S
2483.2,481.00162161888807,231362.56000000003,2296.0,1968,3264,435.84,5297.6,767.2813304127764,588720.6400000001,5456.0,3888,6192,654.4,7179.2,507.9363739682362,257999.35999999996,7088.0,6592,8000,451.84,9261.304478311898,Midair-S
-1016.7272727272727,634.4619898220268,402542.0165289256,-1248.0,-1584,112,579.4380165289258,-475.6363636363636,542.7189583648199,294543.86776859505,-752.0,-960,704,453.5537190082644,7742.545454545455,335.0952004855184,112288.79338842977,7552.0,7376,8368,303.8677685950413,7823.488634440721,Backhand Tennis
3361.6,2231.1189659002944,4977891.839999999,3080.0,352,7136,1918.72,5371.2,2949.5604011445503,8699906.559999997,5368.0,1072,9728,2648.0,8595.2,1422.8813583711044,2024591.36,8056.0,7008,11024,1274.2400000000002,10678.3709918695,Backhand Tennis
12027.2,2486.5878950883675,6183119.3599999985,11896.0,8192,16832,1997.44,11388.8,907.9996475770239,824463.36,11216.0,10096,12896,753.9199999999997,11761.6,493.3840694631313,243427.84,11664.0,11152,12624,414.4,20314.860074339667,Backhand Tennis
27894.4,4655.880135914154,21677219.84,30152.0,19200,32640,4177.92,-217.6,8012.36867848703,64198051.83999999,528.0,-11040,10480,7337.6,8204.8,953.8147409219464,909762.56,7992.0,6800,10320,744.9599999999997,29076.857535847987,Backhand Tennis
13785.6,3918.9105424849895,15357859.839999998,15176.0,6576,19024,3402.88,-8870.4,2097.8703105768955,4401059.84,-8600.0,-11840,-4720,1716.48,9275.2,1024.7509746274943,1050114.56,9576.0,7392,10448,911.36,18834.970097135807,Backhand Tennis
-280.72727272727275,396.0158607726098,156828.56198347107,-64.0,-1008,64,351.47107438016525,3672.727272727273,1150.8957057960706,1324560.925619835,3120.0,2960,6864,835.9669421487604,8346.181818181818,1502.719342221828,2258165.421487604,7568.0,7328,12400,1123.1735537190082,9122.8550554986,Shake
-539.2,951.6449758181883,905628.16,-328.0,-1936,832,859.2,8883.2,1569.6285420442637,2463733.76,8920.0,5488,11104,1174.4,15742.4,3028.6901195071114,9172963.84,16296.0,9808,19312,2600.0,18083.836336352968,Shake
1811.2,362.8015435468819,131624.96000000002,1920.0,880,2208,264.32,-2900.8,3967.95516103698,15744668.160000002,-3280.0,-7968,3696,3476.8,-1460.8,4641.247004846865,21541173.759999994,-2176.0,-6800,6944,3995.2,3718.7393993126216,Shake
4283.2,1042.0177349738342,1085800.9599999995,4264.0,2528,5520,910.4,-4945.6,4182.342769310043,17491991.04,-6880.0,-8352,4528,3447.36,-1348.8,4140.996904128279,17147855.36,-2608.0,-6160,7072,3491.839999999999,6680.121483925273,Shake
-1859.2,2636.8446598159703,6952949.76,-2928.0,-4432,3008,2274.56,17499.2,3733.5310042907104,13939253.76,17840.0,10048,22176,3172.8,22952.0,5394.293874085838,29098406.4,23464.0,12304,29296,4651.2,28921.841733886864,Shake
1278.4,2371.634508097738,5624650.24,1680.0,-2752,3872,2151.9999999999995,2820.8,6295.771482511099,39636738.56,2560.0,-6896,12400,5508.8,5708.8,6258.265778951865,39165890.56,5480.0,-3936,15392,5465.6,6494.7376113281125,Shake
3966.4,384.363161606312,147735.04,3896.0,3424,4576,327.68,-6747.2,2477.3048581068906,6137039.360000001,-8008.0,-8880,-1264,2054.7200000000007,-3657.6,3024.247185664559,9146071.040000003,-4960.0,-6368,3024,2498.56,8639.159366512462,Shake
-1728.0,3536.44160138408,12506419.2,-3216.0,-5200,3872,3244.8,14107.2,5922.421342660449,35075074.559999995,15984.0,1600,20048,4873.92,20096.0,6768.4349742019385,45811712.0,22152.0,6752,27408,5657.6,24613.985695941246,Shake
216.0,2682.892767145195,7197913.6000000015,408.0,-4544,3520,2294.4,5083.2,5878.810437494986,34560412.160000004,4656.0,-3760,14208,5169.6,8590.4,6010.275787349528,36123415.04000001,8552.0,-384,18240,5246.4,9984.014743578857,Shake
3326.4,220.7130263486956,48714.24,3304.0,3072,3632,212.8,-7576.0,1538.685152979647,2367551.9999999995,-7984.0,-9312,-4672,1299.2,-3147.2,1160.4148223803418,1346562.56,-3568.0,-4400,-704,984.96,8852.433608901001,Shake
-288.0,2366.475184742067,5600204.800000002,-928.0,-3008,3424,2124.8,7763.2,5118.673828248876,26200821.76,10864.0,-2640,12080,4463.3600000000015,10577.6,4924.9468464136735,24255101.44,13200.0,912,14944,4369.280000000002,13123.865284282676,Shake
-2039.2727272727273,304.219146761341,92549.28925619832,-1888.0,-2544,-1696,279.801652892562,-560.0,300.4965587459893,90298.1818181818,-608.0,-880,16,241.45454545454547,8013.090909090909,273.8179403596666,74976.26446280992,8000.0,7584,8640,194.1157024793388,8287.451910783779,Midair-S
-2644.8,247.35917205553542,61186.55999999999,-2528.0,-3136,-2400,213.76000000000005,-1960.0,1193.1377120852396,1423577.6,-1952.0,-3728,-288,1064.0,9608.0,349.4635889474038,122124.80000000002,9592.0,9152,10192,308.8,10156.29022035113,Midair-S
-2473.6,215.9940739927834,46653.43999999999,-2408.0,-3104,-2336,130.55999999999997,-4940.8,1087.7129032975567,1183119.36,-4752.0,-6496,-3600,981.76,8670.4,762.5959874009303,581552.64,9032.0,6976,9440,632.6400000000001,10281.344161149358,Midair-S
-1928.0,566.2395252894307,320627.2,-2192.0,-2416,-752,454.4,-3920.0,1615.1284778617455,2608639.9999999995,-4328.0,-5776,-656,1292.8,5025.6,709.7384306911949,503728.6400000001,4664.0,4336,6512,600.32,6658.846698941192,Midair-S
-1083.2,988.174559478233,976488.96,-1272.0,-2336,1008,740.8,299.2,2395.088841776021,5736450.560000001,-576.0,-2464,4336,2128.64,3185.6,1330.4545989999058,1770109.4400000004,3792.0,672,4608,1159.36,3378.0009236233195,Midair-S
729.6,761.0754496106152,579235.8400000001,568.0,-384,1808,716.8,4012.8,1929.4540574991672,3722792.96,4504.0,1008,6624,1693.44,3184.0,906.0578347986403,820940.8,3536.0,1792,4272,809.6,5174.237721635913,Midair-S
1819.2,516.6811008736433,266959.36,1864.0,992,2480,452.8,4838.4,1056.8529888305184,1116938.2399999998,4680.0,3376,6576,903.68,3336.0,368.3650363430275,135692.79999999993,3440.0,2736,3920,326.4,6152.113392973182,Midair-S
4220.8,737.7995391703629,544348.1599999998,4432.0,2768,5040,656.64,6051.2,563.4544879579894,317480.96,5888.0,5328,7168,471.04,4233.6,654.9533113131042,428963.84,4272.0,3232,5232,567.68,8506.206148454201,Midair-S
